time,accel x,accel y,accel z,gryo x,gyro y,gyro z
1515642453931,0.098098755,5.407776,8.137985,0.081466675,0.14518738,0.16288757
1515642454034,-1.2179413,4.543976,10.882553,-0.7016449,0.26860046,-0.33189392
1515642454136,-0.9906311,3.5437775,11.038086,-0.10543823,0.37976074,-0.12298584
1515642454238,-1.4572296,1.552948,9.444473,0.73387146,0.103652954,0.2911682
1515642454340,-0.55274963,2.321045,8.035095,0.548172,-0.15655518,0.46832275
1515642454442,-0.9786682,2.1918182,8.015961,0.097351074,0.15008545,0.21418762
1515642454547,-0.23210144,3.2398834,7.401001,0.022827148,0.02180481,0.22154236
1515642454652,-0.23210144,4.3286133,8.214554,-0.17263794,-0.18952942,-0.02279663
1515642454754,0.76091003,5.5250244,9.76033,-0.57702637,0.096328735,-0.2402649
1515642454857,0.028717041,3.115448,11.004593,-0.47927856,0.4982605,-0.08387756
1515642454959,0.4139557,1.8855438,9.233902,0.6324768,0.15252686,-0.09365845
1515642455064,0.32302856,2.720642,7.166504,0.4797516,-0.25430298,-0.21461487
1515642455167,-0.48812866,2.802002,8.197815,0.07902527,0.26612854,-0.515152
1515642455270,-1.557724,4.352539,7.657028,0.1230011,-0.100357056,0.20565796
1515642455372,-0.8111725,5.6781616,9.310471,0.04359436,-0.030715942,0.16044617
1515642455475,-0.052642822,5.613556,8.949158,-0.22149658,-0.13700867,0.24475098
1515642455579,-0.7537384,3.8620148,8.745773,-0.041900635,0.24047852,0.046829224
1515642455681,-1.3639069,2.3162537,8.104492,0.09979248,0.2966919,0.39257812
1515642455784,-0.830307,2.8666077,8.178665,0.03993225,0.18305969,0.5721588
1515642455887,-0.23449707,3.345169,6.673584,0.07658386,0.12319946,0.35958862
1515642455989,-0.624527,3.7878418,6.5778656,-0.18972778,-0.05026245,-0.04966736
1515642456092,-0.6149597,3.8428802,10.382462,-0.85069275,-0.40945435,-0.36120605
1515642456195,0.6149597,2.8522491,14.373688,-1.0852661,-0.4265442,-0.76683044
1515642456306,1.7946167,1.8711853,11.40419,0.73999023,-0.20541382,-0.42842102
1515642456407,-0.15792847,1.655838,6.7669067,-0.12132263,0.27592468,-0.6092224
1515642456508,-0.36131287,2.1990051,6.9056854,0.33802795,-0.061264038,-0.15719604
1515642456609,-1.306488,2.773285,7.980057,0.074142456,0.22215271,0.08958435
1515642456710,-1.1916199,4.381256,9.092728,-0.1946106,0.12197876,0.24230957
1515642456815,-1.2753754,3.5605164,10.126419,-0.85801697,0.20870972,0.08958435
1515642456917,-1.6630096,2.1990051,10.291534,0.2708435,0.39564514,0.32781982
1515642457019,-1.1294098,1.3351898,8.183456,0.5164032,0.18917847,0.48908997
