time,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515655862,0.015183,-0.002833,-0.005469,0.033419,-0.061335,-0.018372
1515655862,0.001088,0.025248,-0.017089,0.074127,-0.076058,-0.023133
1515655862,0.007602,0.016738,-0.017324,0.073968,0.016452,0.031027
1515655862,0.055395,-0.015406,0.012122,0.023593,0.039652,0.036708
1515655862,0.033814,0.01101,0.029984,0.025887,0.050346,0.023899
1515655862,0.006534,0.00598,0.029077,0.048383,0.080292,0.01236
1515655862,0.000921,0.005109,0.010518,0.052711,0.095241,0.004901
1515655862,-0.001757,0.001992,-0.001919,0.044384,0.092045,-0.008006
1515655862,-0.003233,-0.003656,-0.003613,0.025374,0.05683,-0.012418
1515655862,-0.000536,-0.002227,0.001124,0.007764,0.009955,-0.034923
1515655862,0.002513,0.002777,-0.001643,-0.026463,-0.02537,-0.022456
1515655862,0.010607,-0.00852,0.000387,-0.0249,0.008644,0.00521
1515655862,0.033599,-0.02188,0.00957,-0.013158,0.005497,0.006423
1515655862,0.019115,0.004596,0.003811,0.016698,0.010947,0.007856
1515655862,0.015518,0.007886,0.001295,0.029527,-0.006047,0.01127
1515655862,0.011052,0.006548,-0.003435,0.04132,-0.014514,0.010378
1515655862,0.008033,0.005791,-0.005697,0.045644,-0.032603,0.011553
1515655862,0.008163,0.004126,-0.008895,0.034113,-0.074178,0.008322
1515655862,0.008552,0.00253,-0.007432,0.039359,-0.060315,0.010482
1515655862,0.017918,-0.009268,0.002746,0.040931,-0.068748,-0.019366
1515655862,0.005808,0.005752,-0.004224,0.031081,-0.059238,-0.006715
1515655862,0.014255,-0.015488,0.007416,0.02755,-0.010285,0.001626
1515655862,0.016315,-0.019658,0.013531,0.025537,-0.010273,-0.00588
1515655862,-0.003027,-0.003937,0.009391,0.030967,-0.019827,-0.008983
1515655862,-0.008334,-0.00294,0.007035,0.028877,-0.026224,-0.010056
1515655862,-0.009925,0.002636,0.002015,0.026747,-0.031562,-0.008997
