time, accel x, accel y, accel z, gyro x, gyro y, gyro z 1515687117103,0.39242554,-0.059814453,8.391632,-1.1933594,-0.16914368,0.75209045
1515687117124,1.2945099,-1.0504456,12.600601,-0.91664124,-1.2534332,0.80278015
1515687117146,0.8374939,-1.4620209,11.2582245,-0.4316101,-1.2381592,0.8937988
1515687117167,0.19142151,-1.9262238,9.243469,-0.6661835,0.08375549,1.2493286
1515687117189,0.026321411,-1.4644012,9.846466,-1.1701508,1.0971832,1.522995
1515687117210,0.5814514,-1.935791,11.107483,-1.104187,0.6933899,1.6213531
1515687117233,0.24885559,-2.2061768,11.071594,-0.5397339,0.46310425,1.8394318
1515687117254,0.105285645,-2.2540436,8.937195,-0.24162292,0.45211792,2.0623932
1515687117276,-0.35653687,-1.6510468,8.575882,-0.701004,0.7685394,2.1552582
1515687117298,-0.0143585205,-2.2827454,8.989838,-0.97650146,1.1148987,2.1460876
1515687117320,-0.7537384,-1.8879395,7.0420837,-1.2984314,1.1985931,2.1998444
1515687117341,-0.7992096,-2.794815,7.1234283,-2.0064392,1.4209442,2.3256836
1515687117364,-3.419342,-4.7449646,11.672195,-1.9251862,1.7337189,2.5950775
1515687117386,-3.8452606,-3.706482,10.537994,-1.4664307,1.6054382,3.2871857
1515687117409,-0.40438843,-1.8783722,9.774673,-1.1921387,1.6091003,3.045288
1515687117431,0.75613403,-0.035888672,9.298508,-1.0895233,1.7135468,2.5052795
1515687117452,6.857834,-0.7657013,9.190826,-1.0424805,1.8082428,0.78201294
1515687117474,1.4787598,2.2085724,8.611771,-0.6997833,2.5755005,-0.2350769
1515687117495,-0.07417297,-0.5647125,7.130615,-0.6826782,2.1992035,-0.5343933
1515687117517,-2.383255,-3.4863434,7.647461,-0.9129791,1.3036652,-0.6162567
1515687117537,-3.8428802,-4.0414734,7.6953125,-1.4529877,1.4832458,-0.31814575
1515687117558,-7.3363953,-5.8384857,5.5824585,-2.3699036,2.086792,-0.16177368
1515687117580,-2.8426666,-9.004196,10.779663,-2.0583649,0.35131836,0.6628876
1515687117603,-1.4333038,-8.542374,6.522827,-1.9954376,1.2682343,0.4405365
1515687117625,0.7680969,-5.5082703,2.2827454,-1.2110901,1.7899017,-0.5191345
1515687117649,-0.41156006,-3.4695892,4.7401886,-1.4572601,0.47410583,-1.844101
1515687117670,-0.5934143,-1.0552368,1.8089752,-2.4987946,3.008606,-3.196579
1515687117693,-5.4723816,-5.9940186,0.83509827,-3.8702087,5.0959473,-2.6736603
1515687117715,-2.7182465,-8.334198,3.5198364,-4.4340363,4.283478,-1.8520508
1515687117736,-3.2638092,-12.772888,0.93559265,-3.2073975,2.7001038,-2.4586487
1515687117757,0.059814453,-16.278366,1.0265198,0.28370667,-2.851471,-4.335846
