time,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515639761,0.042493,0.016643,-0.0448,-0.084914,-0.003119,-0.086877
1515639761,0.029349,0.019378,-0.032184,-0.047459,-0.008267,-0.069825
1515639761,0.009632,0.017702,-0.004081,-0.019627,-0.012409,-0.048507
1515639761,0.007092,0.015754,-0.016364,-0.002553,-0.009151,-0.032493
1515639761,0.008495,0.013066,-0.013085,0.012492,-0.017592,-0.023991
1515639761,0.012076,0.020249,-0.016307,0.017893,-0.022915,-0.009086
1515639761,0.007499,0.01987,-0.02444,0.010514,-0.032558,0.003664
1515639761,0.008713,0.018505,-0.029856,-0.002234,-0.040058,0.000433
1515639761,0.017009,0.021513,-0.025102,-0.009676,-0.044338,-0.00705
1515639761,0.016878,0.021923,-0.013129,0.006304,-0.039979,-0.015555
1515639761,0.021896,0.018438,-0.006504,0.028623,-0.028134,-0.024026
1515639761,0.029194,0.013753,-0.009983,0.048754,-0.010996,-0.029279
1515639761,0.034147,0.01118,-0.013268,0.047599,-0.002478,-0.036708
1515639761,0.040241,0.012082,-0.022985,0.034777,-0.002552,-0.036715
1515639761,0.043203,0.015746,-0.032295,0.000516,0.004686,-0.032438
1515639761,0.039257,0.018683,-0.04655,-0.032632,0.007704,-0.031368
1515639761,0.037224,0.016916,-0.043013,-0.068935,0.004332,-0.043126
1515639761,0.03591,0.015695,-0.038328,-0.108467,0.003049,-0.053817
1515639761,0.023024,0.010377,-0.027132,-0.134147,0.006119,-0.065543
1515639761,0.017871,0.009685,-0.023612,-0.139621,0.018882,-0.08042
1515639761,0.017348,0.009036,-0.011143,-0.106609,0.029733,-0.092087
1515639761,0.019035,0.006593,0.002914,-0.069237,0.032096,-0.100588
1515639761,0.026347,0.00452,-0.013963,-0.072283,0.01611,-0.093191
1515639761,0.018532,0.012544,-0.027634,-0.115916,-0.001198,-0.076225
1515639761,0.003426,0.025503,-0.023868,-0.138385,0.002882,-0.055964
1515639761,-0.003462,0.0176,-0.027481,-0.166957,-0.023934,-0.025168
1515639761,-0.016471,0.014054,-0.026056,-0.187043,-0.044332,0.008855
1515639761,-0.01829,0.0077,-0.018835,-0.174173,-0.048533,0.020573
1515639761,0.002798,-0.003493,-0.024891,-0.1603,-0.047359,0.006726
1515639761,0.02699,0.004459,-0.034685,-0.152899,-0.039884,0.004621
1515639761,0.020506,-0.003033,-0.0416,-0.168857,-0.046387,0.018446
1515639761,0.011592,-0.002201,-0.050538,-0.19339,-0.050769,0.015221
1515639761,0.019443,-0.000977,-0.049283,-0.199834,-0.047606,0.010966
1515639761,0.024338,-0.007725,-0.051405,-0.209334,-0.059356,0.011982
1515639761,0.027545,-0.013864,-0.052386,-0.247709,-0.068115,0.025788
1515639761,0.016201,-0.019749,-0.055499,-0.295796,-0.066337,0.056687
1515639761,0.003133,-0.03734,-0.051173,-0.310874,-0.053683,0.066325
1515639761,0.017998,-0.048611,-0.046627,-0.331087,-0.063339,0.053485
1515639761,0.030118,-0.039562,-0.038883,-0.356872,-0.048613,0.059928
1515639761,0.013977,-0.0417,-0.026901,-0.371778,-0.053008,0.083356
1515639761,-0.004913,-0.034458,-0.033575,-0.414622,-0.041594,0.100439
1515639761,-0.012411,-0.020072,-0.053787,-0.473664,-0.014248,0.086663
1515639761,0.012842,-0.020657,-0.06836,-0.523775,-0.026197,0.0706
1515639761,0.019827,-0.006712,-0.07489,-0.555462,-0.062588,0.096027
1515639761,0.003269,-0.024307,-0.092769,-0.635102,-0.220552,0.146526
1515639761,-0.022805,-0.077647,-0.121458,-0.744466,-0.395837,0.254509
1515639761,-0.045784,-0.077912,-0.139367,-0.917432,-0.514035,0.354163
1515639761,-0.054346,-0.101824,-0.146237,-1.127451,-0.56106,0.395452
1515639761,-0.039324,-0.142335,-0.13525,-1.257925,-0.657575,0.419522
1515639761,-0.029304,-0.120757,-0.128082,-1.343354,-0.880395,0.447371
1515639761,-0.042604,-0.06295,-0.141696,-1.400154,-0.970162,0.496023
1515639761,-0.042029,-0.003133,-0.104297,-1.445999,-0.870477,0.507064
1515639761,-0.014265,0.023983,-0.0796,-1.44243,-0.797128,0.529747
1515639761,-0.019666,0.037426,-0.044158,-1.33376,-0.763604,0.554449
1515639761,0.006307,0.027324,0.021317,-1.266862,-0.828178,0.592601
1515639761,0.006048,0.036075,-0.005381,-1.435442,-0.958028,0.685816
1515639761,0.010157,0.020421,-0.10444,-1.539171,-1.057592,0.715218
1515639761,0.047696,-0.010675,-0.096222,-1.582758,-1.192741,0.647495
1515639761,0.127919,-0.000334,-0.102279,-1.593554,-1.408313,0.481384
1515639761,0.163479,0.05981,-0.071851,-1.529979,-1.57683,0.386923
