
timestamp,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515648194967,-9.47319,-3.912262,1.450058,-0.472641,-0.5101471,-1.331604
1515648195076,-10.533203,-1.9381866,0.17706299,-1.225235,-0.60849,-1.7714233
1515648195178,-13.028915,-1.2921295,0.3517456,-0.8904877,-0.3519287,-0.9919586
1515648195279,-15.790237,-2.7350006,0.6508484,-0.5007477,0.034744263,0.17051697
1515648195381,-11.944977,-0.7800598,0.5479584,0.25611877,0.2625885,2.2829132
1515648195485,-11.109879,-4.718643,2.847458,1.2994843,1.2961884,2.4820557
1515648195591,-9.879959,-4.3094788,1.9046936,0.4161682,0.5075531,2.4221802
1515648195693,-6.960724,-4.6588287,2.7828522,0.3110962,0.043899536,1.7636719
1515648195795,-8.508881,-6.0921326,0.92123413,0.84194946,0.259552,0.45518494
1515648195897,-8.709869,-6.295517,1.1222382,-0.5984802,-0.48937988,-1.2546387
1515648195999,-9.099899,-0.5001068,0.107681274,0.5175781,-0.6549225,-1.412857
1515648196100,-9.016159,-3.6849518,-0.3397827,-0.2301178,-0.43623352,-1.3248901
1515648196204,-10.164719,-2.8833466,0.85902405,-1.457367,-1.118576,-1.8832245
1515648196305,-10.420746,-1.1485596,2.038681,-0.6119232,-0.2682495,-1.681015
1515648196408,-14.947968,-2.0291138,0.59103394,-0.5923767,0.08604431,-0.7091217
1515648196510,-15.019745,1.5314026,2.9981995,-0.4921875,-0.20593262,0.5370331
1515648196612,-9.224335,-1.9477539,1.071991,0.966568,0.23022461,2.050171
1515648196717,-11.097916,-3.7328033,1.7778625,1.0905762,0.8960724,1.9322662
1515648196818,-8.647659,-3.677765,0.7010956,0.50901794,0.5558014,2.4392853
1515648196922,-8.403595,-5.5704956,1.6869354,0.54444885,0.4721222,1.4105835
1515648197029,-10.363312,-5.642273,1.4644012,-0.16171265,-0.040405273,-0.43362427
1515648197130,-6.654434,-2.7637177,1.552948,-1.7463074,-0.99823,-1.555191
1515648197232,-9.549759,-2.5244293,0.46180725,0.9964905,0.3872223,-2.368866
1515648197333,-9.791428,-2.995819,0.79441833,0.7778015,-0.4460144,-1.123291
1515648197437,-9.078369,-2.8737793,1.146164,-0.4280548,-2.0318298,-1.1239014
1515648197540,-11.909073,-2.663208,0.026321411,-1.4188843,-0.8430786,-1.0683289
1515648197645,-15.302109,-0.5096741,2.6273193,-1.432312,-0.044662476,-1.0683289
1515648197748,-13.823334,-0.009567261,2.3808594,1.6134644,0.5857544,0.65859985
1515648197850,-10.272385,-4.027115,4.4195404,0.31782532,0.7005768,2.2633667
1515648197952,-10.057037,-4.2424774,3.0675964,0.7154999,0.41897583,2.6885223
1515648198054,-7.7359924,-6.525223,3.3188477,0.32453918,-0.100250244,2.2804718
1515648198156,-8.137985,-6.4821625,2.1750793,0.030715942,-0.16744995,0.63539124
1515648198258,-7.470398,-6.3385925,1.6821594,-0.08352661,-0.1350708,-0.90338135
1515648198361,-6.9056854,-3.357132,-0.17706299,-0.05908203,-0.45150757,-1.1336823
1515648198464,-7.544571,-4.6013947,0.9786682,-0.62841797,-0.3164978,-2.1868286
1515648198565,-12.155533,-2.5124664,3.0245209,-0.7646332,0.12576294,-2.4000092
1515648198667,-13.220352,-1.6630096,1.6630096,-1.69133,-0.9402008,-1.2387543
1515648198768,-18.013168,-3.809372,2.325821,-0.46958923,0.5112152,-0.5215912
1515648198870,-12.294327,0.92123413,1.7706909,0.25550842,-0.6017761,2.757553
1515648198971,-8.831909,-5.6446686,1.4189453,1.2255707,0.582077,2.3378906
1515648199072,-9.451645,-3.3020935,2.8139648,0.7252655,0.6401062,1.6989136
1515648199174,-7.491928,-4.051056,2.8450623,0.65379333,0.25160217,1.5584106
1515648199279,-8.147568,-6.455841,1.8472595,0.40638733,0.07444763,0.8870697
1515648199388,-9.320038,-6.5898285,1.0337067,-0.31871033,-0.39164734,-1.3542023
1515648199489,-8.549561,-1.8424683,1.8640137,-0.21730042,-0.009246826,-1.6077118
1515648199592,-8.724228,-4.43869,2.0913239,0.27749634,-0.12652588,-1.6187134
1515648199694,-9.485153,-2.8043823,1.1437683,0.71855164,-0.17478943,-1.9559021
1515648199798,-11.50708,-1.0624084,0.20817566,-0.2136383,-0.7996979,-1.3462524
1515648199902,-12.890137,-3.6681976,0.77526855,-2.4139862,-1.2413483,-0.282135
1515648200006,-15.57489,2.5962067,-0.4283142,2.1883087,1.7415161,-0.4947052
1515648200107,-10.368103,-3.8739777,2.3282166,-0.07496643,0.17095947,2.1973877
1515648200209,-10.329819,-4.508072,2.6656036,1.8260498,1.5710754,2.1350708
1515648200318,-8.453842,-4.697113,3.328415,-0.045639038,0.3762207,2.3329926
1515648200419,-7.6833496,-4.7234344,1.9429779,-0.09022522,-0.3458252,1.7202911
1515648200521,-9.3511505,-6.924835,1.7515411,-0.49768066,-0.30245972,0.23344421
1515648200623,-6.5443726,-3.6011963,1.6654053,-1.1482697,-0.71784973,-2.0237274
1515648200724,-9.298508,-3.6059875,0.8231354,0.19563293,-0.009857178,-1.8984833
1515648200827,-10.54277,-3.7184448,1.4859467,-0.15376282,-0.20715332,-2.445221
1515648200928,-11.040482,-1.2322998,1.3950195,-0.25395203,-0.3653717,-1.9956207
1515648201031,-12.882965,-1.8472595,0.3014984,-1.3046417,-0.6359863,-0.77693176
1515648201138,-15.14418,-2.4622192,1.5409851,-1.1140594,-0.32322693,-0.004196167
1515648201240,-12.421143,-0.24885559,1.6845398,0.73931885,0.34628296,2.1509552
1515648201342,-12.514465,-5.3288116,2.2779694,1.5914764,1.181961,2.5584106
1515648201447,-10.671997,-4.6779633,1.8687897,-0.11895752,-0.0849762,2.910263
1515648201550,-7.0947266,-5.4963074,1.9932251,0.19319153,-0.3360443,2.373932
1515648201653,-7.2311096,-6.242874,2.0937195,0.81933594,0.36766052,0.87301636
1515648201756,-8.961121,-8.197815,1.5768738,0.079574585,0.06712341,-1.1513977
1515648201859,-9.131012,-1.832901,0.9188385,-0.06945801,-0.5168762,-2.6009827
1515648201961,-12.071793,-3.3044891,-0.19142151,0.7515259,0.08970642,-1.7488251
1515648202063,-10.25325,-3.6969147,1.6103668,-1.4268188,-0.9512024,-2.326706
1515648202165,-13.617554,-0.5814514,3.2566376,-2.6974335,-1.2108154,-1.9693451
1515648202266,-13.079163,-1.5337982,1.0049896,-0.7145386,-0.26885986,-0.4983673
1515648202372,-14.804398,1.4859467,3.677765,0.17242432,0.040237427,0.6506653
1515648202477,-10.279572,-4.503296,2.3042908,1.717926,0.28520203,2.2602997
1515648202579,-10.195816,-3.7710876,1.557724,2.2548828,1.0622253,1.8669128
1515648202681,-8.149948,-5.637497,3.0221405,-0.08778381,-0.1375122,2.218155
1515648202785,-8.020737,-5.448456,1.9477539,0.4277649,0.010299683,1.2291565
1515648202888,-8.126022,-7.755142,1.6510468,0.0032348633,-0.096588135,-0.24485779
1515648202991,-9.456436,-1.6295166,2.395218,-0.19163513,-0.43989563,-2.2650146
1515648203093,-7.5062866,-3.4695892,1.1174469,-0.12199402,0.01763916,-1.2124786
1515648203195,-8.453842,-4.7617188,2.0697937,-0.95217896,-0.8656769,-1.9705658
1515648203297,-11.6698,-3.419342,2.892929,-0.4873047,-0.049560547,-2.2253113
1515648203399,-14.89772,-2.2660065,1.9214325,-1.5398254,-0.9597473,-0.8227539
1515648203501,-13.373489,-0.5623169,2.6656036,-0.0077667236,-7.63E-05,0.109436035
1515648203605,-11.617157,-2.0530396,2.6392822,0.7570343,0.7653351,1.8693542
1515648203707,-12.500107,-4.965103,3.9625092,0.73197937,0.75434875,2.615219
1515648203810,-10.987839,-4.0701904,1.7946167,-0.01876831,-0.79359436,3.4563904
1515648203912,-6.417557,-5.6351013,0.6699829,-0.46592712,-1.3262634,2.7190704
1515648204015,-7.372284,-6.8602295,2.9479523,0.21885681,0.41775513,0.012298584
1515648204117,-6.604187,-4.8478546,2.622528,0.3013153,0.80322266,-2.2045288
1515648204219,-8.513657,-2.2468567,0.17945862,0.9690094,0.58451843,-2.197815
1515648204320,-10.2341,-4.5272217,2.5651093,0.45526123,0.046951294,-2.4012299
1515648204422,-11.241486,-2.2420807,0.17706299,-0.75364685,-0.50953674,-2.2344666
1515648204528,-13.792236,-1.2251282,0.8614197,-1.0034943,-1.0874176,-1.8086853
1515648204630,-16.862228,-1.1940155,1.9740753,-0.36634827,0.2607727,-0.5325775
1515648204733,-12.251251,0.3517456,0.9667053,0.24511719,0.14286804,1.9347076
1515648204835,-12.928421,-5.1469574,2.766098,1.0203094,1.1978455,2.6915894
1515648204937,-11.083557,-4.244873,4.0582275,-0.18431091,-0.22976685,2.705017
1515648205039,-7.3411865,-6.484543,3.1944122,0.978775,0.27297974,2.5070953
1515648205146,-7.1856537,-7.063614,2.5052795,0.782074,0.026794434,1.0782776
1515648205248,-7.5469666,-7.269394,1.0217285,-0.2753296,-0.04649353,-1.412857
1515648205351,-8.374878,-3.4384918,2.273178,-0.010818481,-0.71417236,-2.2918854
1515648205453,-11.133804,-4.2759705,1.2969055,0.88897705,0.10559082,-2.4592743
1515648205555,-10.892136,-3.0723877,0.83509827,-0.23074341,-0.9469147,-2.1153412
1515648205663,-12.1866455,-0.9260254,-0.17468262,0.019119263,-0.6414795,-1.5331879
1515648205765,-15.096313,-2.4765778,0.55992126,-0.88375854,-0.21325684,-0.2650299
1515648205866,-14.1176605,1.2681885,2.457428,0.6171417,0.5521393,0.9090576
1515648205968,-12.086151,-5.345566,2.268402,0.10707092,0.5961304,2.8650665
1515648206070,-10.470993,-5.1230316,3.6418762,0.4680786,0.7848816,2.1906738
1515648206173,-7.8747864,-4.0989075,2.8498535,0.2151947,0.10865784,2.2010498
1515648206275,-7.578064,-6.0801697,2.1176453,0.5267334,0.21434021,1.5193176
1515648206378,-8.532806,-7.458435,1.2610168,0.24084473,0.056732178,-0.7653351
1515648206482,-8.109283,-2.5244293,2.8594208,-0.28755188,-0.3617096,-2.6077118
1515648206585,-8.851059,-3.3619232,-0.110076904,0.6379242,0.018859863,-1.5478516
1515648206686,-9.580856,-3.6897278,0.6269226,-0.6235199,-0.8253479,-1.9962311
1515648206788,-11.148163,-1.8544312,0.47616577,-0.43782043,-0.35437012,-1.6895752
1515648206889,-14.029114,-1.9214325,-0.7513428,-1.1452026,-0.5382538,-0.50509644
1515648206991,-14.900101,0.114852905,3.2518463,-0.29792786,0.0060272217,-0.08604431
1515648207093,-10.91127,-3.247055,0.8231354,0.48214722,0.36216736,2.4124146
1515648207196,-11.511871,-3.7495575,3.1704865,0.8504944,0.7928314,2.2224274
1515648207299,-8.736191,-4.8885345,2.7110748,0.13150024,0.16241455,2.6311035
1515648207401,-6.747757,-5.1924286,2.4933167,0.32148743,-0.03489685,1.4515076
1515648207503,-8.8367,-7.051651,2.0410767,0.03315735,0.16668701,-0.23143005
1515648207606,-7.767105,-4.216156,3.115448,-1.0395203,-0.2480774,-2.1324463
1515648207708,-8.901306,-2.7708893,0.122039795,0.35263062,-0.2010498,-1.7793732
1515648207811,-9.810577,-3.0843506,1.138977,-0.94117737,-0.6537018,-1.7268372
1515648207912,-10.743774,-2.079361,2.222931,-1.5184479,-0.72517395,-1.4537811
1515648208015,-13.272995,-1.1557312,0.17945862,-0.13728333,-0.37332153,-0.7537079
1515648208120,-16.532013,-1.9621124,0.78723145,0.3501892,0.64805603,-0.3291626
1515648208222,-10.468597,-0.8542328,2.3066864,0.1822052,0.24304199,2.4973297
1515648208324,-10.389633,-3.9194489,1.9908295,0.6348572,0.48127747,2.1900482
1515648208426,-8.415558,-3.6059875,2.0123596,0.6910553,0.48861694,2.0342865
1515648208528,-7.2669983,-3.620346,1.8257294,0.3123169,0.23754883,1.4466248
1515648208629,-8.432312,-5.9365997,2.0027924,-0.108551025,0.010910034,0.3953247
1515648208732,-9.600006,-6.0801697,1.7970123,-0.7689209,-0.1521759,-1.3670349
1515648208834,-8.769699,-2.1607208,1.7802582,0.06491089,-0.674469,-1.4293365
1515648208937,-8.676376,-4.2424774,1.2131653,0.19015503,-0.350708,-1.9565277
1515648209040,-11.028519,-2.0267181,1.0480499,-0.0077667236,-0.37147522,-2.2808838
1515648209142,-13.095917,-0.9690857,-0.06939697,-0.6394043,-0.6983032,-1.0188293
1515648209247,-13.402206,-3.2662048,0.7992096,-1.3309174,-0.71173096,-0.32183838
1515648209349,-13.201202,1.5026855,1.9381866,0.039260864,0.24304199,0.7545166
1515648209458,-11.617157,-3.6825562,1.5553284,0.6983948,0.51426697,2.245636
1515648209560,-10.794022,-3.7088776,2.9766693,-1.0205994,-0.27801514,2.457611
1515648209662,-8.128418,-3.883545,3.4432678,0.4320526,-0.45516968,2.325058
1515648209764,-8.807983,-6.2596283,1.8664093,0.61958313,-0.54985046,1.55719
1515648209865,-8.614166,-7.2311096,0.9643097,1.29216,0.5191498,-0.50753784
1515648209968,-7.085144,-1.2370911,0.35653687,0.9830475,0.348114,-1.670639
1515648210071,-9.308075,-3.3403778,0.3900299,-1.3260345,-0.7050171,-2.447052
1515648210174,-12.47139,-1.1270142,1.7754669,-1.2099609,-0.5834503,-2.3016663
1515648210278,-11.657837,-0.29193115,1.7539368,-0.20629883,-0.3458252,-1.4427795
1515648210379,-12.978668,-2.1391907,1.0815582,-0.5398407,-0.2181549,-0.9449158
1515648210481,-18.049057,2.8330994,3.8524475,0.19137573,0.35177612,-0.12269592
1515648210583,-9.992432,-2.297104,1.1772614,0.52490234,0.09643555,2.5107574
1515648210687,-10.68634,-4.886139,2.8378906,1.380722,1.061615,2.1271362
1515648210791,-9.63829,-4.0366974,2.6081696,0.94029236,0.61994934,2.2602997
1515648210895,-7.6498566,-5.07518,3.3666992,0.3306427,-0.08375549,1.7636719
1515648210997,-7.944168,-7.0875397,1.9094696,0.32637024,-0.24868774,0.19923401
1515648211099,-7.482361,-3.9194489,2.9240265,-0.7224884,-0.53886414,-2.0909119
1515648211201,-8.702698,-2.6967163,-0.20817566,0.42227173,-0.19311523,-1.902771
1515648211311,-10.210175,-5.070389,2.4311066,-0.65956116,-0.506485,-2.6223755
1515648211413,-12.729813,-1.7778625,2.4263153,1.1321106,0.5863495,-2.6541443
1515648211515,-12.971497,-2.1966095,-0.8183441,-0.5819855,-0.6329346,-0.69384766
1515648211617,-15.917053,-2.2085724,0.39720154,-1.7279816,-0.080703735,0.22549438
1515648211719,-11.229523,-2.2827454,2.6943207,-0.65711975,-0.72395325,2.5535126
1515648211820,-10.188644,-6.027527,2.8857422,1.0422974,0.605896,2.3904114
1515648211922,-8.764908,-4.3836517,2.371292,1.5505524,0.7268524,2.01474
1515648212025,-7.2669983,-5.070389,2.3042908,0.41311646,0.19416809,1.5932312
1515648212128,-9.171692,-6.989441,1.655838,-0.13728333,0.07078552,0.5156555
1515648212230,-6.4917297,-7.274185,3.7782745,-1.2038574,-0.54008484,-1.555191
1515648212333,-9.135803,-2.4263153,-0.8063812,0.8474426,-0.2480774,-1.7066803
1515648212435,-9.322433,-4.4530487,1.9836426,-0.073135376,-0.466156,-2.1294098
1515648212536,-10.95195,-2.0434723,1.0863342,-0.0028839111,-0.2676239,-1.8410797
1515648212639,-12.174683,-1.5074768,0.99780273,-0.62841797,-0.7703705,-1.1123047
1515648212740,-13.244278,-2.2157593,0.19142151,-1.1458282,-0.51319885,-0.04144287
1515648212842,-14.378479,0.83270264,0.727417,-0.06335449,0.5112152,1.065445
1515648212948,-10.308273,-4.5726776,4.0055847,0.37280273,0.60040283,2.530304
1515648213050,-9.786652,-3.3116608,2.802002,1.5175629,1.0200806,1.7123566
1515648213152,-7.195221,-4.0989075,2.725418,0.705719,0.15690613,1.9615936
1515648213254,-8.98027,-6.829117,1.2801666,0.15409851,0.075668335,1.2456512
1515648213355,-8.382065,-7.4153595,2.1439667,-1.1189423,-0.51197815,-0.6492615
1515648213457,-8.195419,-4.9124603,2.0937195,-2.1885834,-1.3641357,-2.3273163
1515648213563,-8.439484,-3.4743805,1.832901,-0.277771,0.5857544,-1.6749115
1515648213665,-9.631119,-2.835495,3.2063751,-0.9075775,-0.24014282,-1.5380859
1515648213767,-11.554947,-2.2205353,1.1437683,-1.0737305,-0.6665344,-1.1135254
1515648213870,-13.619949,-2.0769653,1.9716797,-0.8819275,0.08666992,-0.6230011
1515648213971,-16.666016,0.8183441,2.9599152,1.9573822,1.55336,0.06666565
1515648214073,-10.9040985,-4.4075775,2.7708893,0.83461,0.67614746,2.7025757
1515648214175,-9.016159,-4.5296173,2.8115692,0.6067505,0.8740845,2.079483
1515648214277,-8.260025,-3.7998047,3.2949219,0.63668823,0.4116516,2.0067902
1515648214380,-9.47319,-7.027725,1.8640137,0.29826355,-0.1839447,1.8406372
1515648214486,-7.5684967,-9.762711,2.2564392,-1.4549255,-0.33544922,-1.2766266
1515648214588,-9.939789,-0.45224,-1.8544312,1.22435,-0.09048462,-2.3389282
1515648214690,-9.702896,-5.07518,0.63648987,-0.99432373,-0.9499817,-2.2045288
1515648214792,-9.4253235,-2.1248322,1.976471,-0.6265869,-0.25602722,-1.6144409
1515648214893,-11.172089,-1.5673065,0.75852966,-0.5832062,-0.69340515,-1.1562805
1515648214995,-13.234695,-4.4147644,2.0003967,-1.9918823,-0.7318878,-0.7335663
1515648215097,-17.395828,1.1102753,3.7662964,0.950058,1.6223907,-0.11230469
1515648215201,-11.40419,-3.0269165,1.3256226,0.4955902,0.8997345,2.6109467
1515648215303,-10.186249,-5.3072815,2.7876434,1.495575,0.905838,2.3904114
1515648215404,-7.7647095,-4.5631104,2.1032867,0.82850647,0.4220276,2.3439941
1515648215506,-7.903488,-5.9724884,1.4859467,0.5933075,0.46601868,1.3342285
1515648215608,-8.516052,-5.7667084,1.9525452,-0.2295227,0.1129303,0.31163025
1515648215709,-7.6331024,-4.7019043,2.0003967,-1.7469177,-0.88705444,-1.5044708
1515648215811,-8.977875,-3.8022003,1.2203369,-0.5422821,-0.5639038,-2.1434479
1515648215912,-10.415955,-3.3379822,2.0697937,0.11439514,-0.29328918,-2.5515137
1515648216014,-12.734604,-0.4737854,0.01675415,0.6043091,-0.7465515,-1.7017822
1515648216117,-12.763321,-1.6247253,-1.2275238,-0.78785706,-0.7911377,-0.9485779
1515648216222,-16.88855,0.102890015,1.7539368,-0.22523499,0.66516113,-0.3242798
1515648216327,-11.129013,-3.6179504,1.1246338,0.41189575,0.4965515,2.6598206
1515648216429,-10.597809,-5.2570343,2.634491,0.9286957,1.0658875,2.2835236
1515648216530,-9.339188,-4.302292,3.2039948,0.32514954,0.57902527,2.4551697
1515648216633,-8.3485565,-6.0107727,2.9694977,0.3000946,-0.008026123,2.0971985
1515648216735,-7.956131,-7.9178467,1.7132568,-0.23867798,-0.35621643,0.19923401
1515648216839,-7.3339996,-3.7208405,1.7491608,-0.72065735,-0.52053833,-2.4366608
1515648216942,-9.360718,-3.1274261,-0.68434143,0.42410278,-0.21510315,-1.5899963
1515648217045,-9.674179,-4.197006,1.4380798,-0.9613342,-0.8852234,-2.4293365
1515648217148,-12.1866455,-1.6917267,2.141571,-0.7554779,-0.5040436,-2.0786896
1515648217259,-13.555344,-2.4885406,0.61016846,-0.40238953,-0.6103363,-0.6370392
1515648217362,-15.402603,-2.170288,0.22732544,-0.48364258,0.6975403,-0.98402405
1515648217463,-10.719849,-1.2897339,-0.050247192,0.5206299,0.48739624,2.3965302
1515648217565,-11.564514,-5.8336945,2.7062836,0.6415863,0.90522766,2.8833923
1515648217667,-9.841675,-5.144562,2.622528,-0.043807983,0.2137146,2.7276154
1515648217770,-6.57547,-5.345566,2.7517395,0.34103394,-0.069107056,2.1014862
1515648217877,-8.647659,-6.61615,0.80877686,0.0844574,-0.08192444,0.8149872
1515648217980,-6.2931213,-8.059021,1.5146637,-1.9020691,-0.6659241,-1.343216
1515648218083,-9.958923,-2.7182465,-1.7276154,0.7264862,0.43180847,-3.0426483
1515648218186,-11.511871,-4.4602203,3.5748749,-0.009597778,0.15814209,-2.7017822
1515648218292,-11.614761,-1.071991,-0.04067993,-0.17330933,-0.52542114,-1.4244537
1515648218395,-10.712662,-2.388031,0.35653687,-1.2832642,-0.85772705,-0.7457886
1515648218498,-15.797409,-2.9001007,1.4237366,-0.2460022,0.46907043,-0.56373596
1515648218600,-13.507492,0.100494385,2.945572,0.4161682,0.34017944,2.351944
1515648218703,-11.504684,-5.5298157,2.222931,1.0062714,0.48617554,2.8076477
1515648218807,-8.941986,-4.7019043,2.7110748,0.953125,0.29986572,2.4032593
1515648218911,-7.1928253,-5.0608215,2.5339966,0.8291168,0.15568542,1.9603729
1515648219015,-8.2456665,-7.039688,1.4787598,0.88165283,0.22532654,0.8430939
1515648219117,-8.171494,-5.8097687,0.44984436,-0.6552887,-0.05444336,-1.5680084
1515648219218,-8.920441,-2.9144592,1.5050812,-0.63879395,-0.5077057,-2.101303
1515648219321,-10.662415,-3.5485535,1.0576324,-0.6131439,-0.25602722,-2.2228699
1515648219423,-10.93042,-1.696518,1.7132568,-0.8440552,-0.6182709,-2.0279999
1515648219527,-11.380264,-2.2947235,1.4333038,-0.9344635,-0.7074585,-1.1159668
1515648219631,-15.311676,-1.0193481,-0.447464,-0.35902405,0.256485,-0.65719604
1515648219733,-14.483749,0.16270447,2.0769653,0.33125305,0.54603577,2.586502
1515648219837,-12.485748,-4.548752,1.7898254,0.3648529,0.31695557,2.9493713
1515648219939,-9.791428,-4.4267273,1.3639069,0.963501,0.14042664,2.648819
1515648220040,-6.3026886,-4.153946,1.385437,0.38012695,0.34384155,1.9854126
1515648220146,-7.6402893,-5.4723816,1.2586212,0.2658844,0.2662506,0.5914154
1515648220248,-10.4566345,-6.0586243,-0.050247192,0.12232971,0.2662506,-1.0273895
1515648220350,-10.729416,-1.7036896,2.1463623,-0.6882782,-0.34092712,-3.021881
1515648220452,-10.770096,-2.170288,0.44267273,0.13150024,-0.19248962,-1.8135681
1515648220554,-9.647858,-1.5625153,0.23449707,-0.6980591,-0.6964569,-1.8764954
1515648220657,-10.78685,-1.3615112,1.4189453,-0.9136963,-0.59628296,-1.4843292
1515648220758,-14.555542,-0.9954071,0.91645813,-0.80189514,-0.6628723,-0.9406433
1515648220860,-13.741974,-0.9834442,0.83270264,0.18891907,-0.19004822,0.15953064
1515648220963,-9.506683,-3.637085,2.0865479,0.35507202,0.46051025,1.821701
1515648221065,-10.985443,-2.555542,2.3090668,0.8120117,1.0426788,1.7752838
1515648221170,-9.891922,-4.3453674,3.0388794,0.21946716,0.18074036,2.510147
1515648221272,-8.267197,-6.238083,1.7706909,0.26039124,-0.15461731,1.8644562
1515648221374,-8.3437805,-5.848053,2.3449707,-0.12384033,-0.07765198,0.14730835
1515648221476,-7.602005,-4.141983,2.4047852,0.3514099,-0.53764343,-1.2937317
1515648221578,-8.678772,-3.9338074,-0.1603241,0.8052826,-0.48937988,-2.243637
