
timestamp,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515648140371,9.138184,-7.2669983,0.74417114,-0.5312805,0.072006226,0.68426514
1515648140472,8.508881,-3.8644104,2.5866394,-0.3767395,0.3774414,2.6427155
1515648140575,10.762909,-3.184845,0.5024872,0.4485321,-0.064208984,1.5547485
1515648140676,9.111862,-2.6536407,0.055038452,-0.3083191,0.63583374,1.041626
1515648140780,9.217148,-2.1296082,-0.059814453,-0.48913574,0.45562744,0.9396057
1515648140883,13.713272,-4.3453674,0.8542328,-0.12017822,-0.27130127,0.6244049
1515648140985,15.326035,-4.9914246,1.7228394,-0.4799652,0.19845581,-0.6907959
1515648141088,10.121643,-5.0105743,2.2157593,0.47480774,-0.5364227,-2.34198
1515648141191,8.188232,-5.395813,2.0985107,0.7710724,-0.25419617,-1.9467468
1515648141293,5.728424,-3.8979034,1.7132568,0.9152527,-0.33911133,-1.4409485
1515648141396,5.5010986,-4.084549,0.76330566,0.6275177,-0.2853546,-0.6333771
1515648141500,8.1427765,-6.994217,3.5150604,0.6342468,0.96632385,1.1088104
1515648141601,8.547165,-4.651642,1.454834,-0.8513794,0.41714478,2.3836975
1515648141704,9.262619,-4.199402,0.90927124,-0.8782654,0.3627777,1.8137512
1515648141806,9.800995,-4.2520447,1.7108612,-0.10366821,0.0982666,1.9267731
1515648141908,9.561722,-2.3593292,0.22970581,0.063690186,0.07444763,0.975647
1515648142011,11.430511,-4.6779633,0.928421,-0.5606079,0.33283997,-0.01701355
1515648142115,15.084351,-7.331604,1.9549408,-0.2997589,-0.31710815,-0.57595825
1515648142221,11.724838,-4.216156,1.2969055,0.4424286,-0.17967224,-2.3780212
1515648142324,9.0759735,-6.8027954,1.8759766,0.29826355,-0.044067383,-2.821518
1515648142426,5.407776,-4.5702972,1.8257294,0.6776123,0.17340088,-1.7640991
1515648142528,4.852646,-4.2759705,1.311264,0.8394928,-0.3433838,-0.6107788
1515648142632,7.030121,-6.386444,1.071991,0.1357727,-0.2835083,0.8626404
1515648142738,9.293716,-6.2189484,1.0289154,-1.0364838,0.017028809,2.4857178
1515648142841,9.49472,-2.321045,1.1126556,-0.4225464,0.67004395,1.5816345
1515648142944,9.501892,-2.6990967,-0.40438843,-0.1953125,0.36827087,1.0538483
1515648143046,8.987442,-2.4143524,1.4620209,-0.61924744,0.57780457,0.9139557
1515648143149,11.442474,-3.9553375,0.33259583,-0.27166748,0.23144531,0.28720093
1515648143251,14.301895,-5.699707,1.3447723,-0.4921875,-0.15890503,-0.17828369
1515648143358,11.540588,-3.0029907,1.7443695,0.19992065,0.3065796,-2.0713654
1515648143461,9.489929,-7.0707855,2.5579224,0.6513519,-0.25297546,-2.1526184
1515648143563,6.070587,-3.8452606,1.6247253,1.1321106,0.15019226,-1.475769
1515648143665,5.297714,-3.4983063,0.40678406,1.0368195,-0.4808197,-0.8685608
1515648143766,6.419937,-5.8695984,1.0217285,-0.423172,-0.09170532,0.416687
1515648143867,10.466202,-7.343567,0.97387695,-0.782959,-0.5675659,2.0245056
1515648143968,10.174286,-2.6057892,0.75613403,-0.47325134,0.9437103,2.053833
1515648144069,8.470596,-3.550949,0.99780273,0.19625854,-0.112472534,0.9615936
1515648144172,8.5208435,-2.5986023,0.5264282,-0.31747437,0.22288513,1.1473083
1515648144279,12.421143,-3.8165588,0.76330566,-0.18125916,0.14164734,0.52360535
1515648144380,12.765717,-5.017746,0.80877686,-0.120773315,0.08666992,-0.43301392
1515648144481,11.270203,-3.8452606,1.2179413,0.25978088,-0.29267883,-1.2900696
1515648144584,10.313065,-5.69252,1.5003052,0.70755005,-0.71539307,-1.8783264
1515648144686,7.4727783,-3.8428802,1.3974152,0.40638733,0.17034912,-1.8972626
1515648144788,5.91745,-4.4291077,0.7992096,0.5804901,-0.14302063,-1.6083221
1515648144889,5.9605255,-6.0562286,0.29431152,-0.8110657,0.09889221,-0.25341797
1515648144991,9.470795,-6.666397,0.2416687,-0.23440552,-0.598114,1.5345917
1515648145096,8.965912,-2.9072723,1.5816498,-1.669342,1.5588684,1.703186
1515648145199,8.2456665,-3.0580292,-0.41874695,-0.4091034,-0.04284668,1.3782043
1515648145301,9.3703,-2.6943207,1.1294098,-1.9564514,0.9577637,1.4930573
1515648145403,11.418549,-3.9194489,1.696518,0.104003906,-0.35499573,0.87545776
1515648145506,15.428925,-5.9820557,0.99302673,0.40821838,-0.57551575,0.04711914
1515648145608,11.968903,-3.156128,0.7346039,0.4968109,0.026794434,-1.9772949
1515648145711,8.764908,-5.950943,2.0027924,0.744812,-0.08743286,-2.4617157
1515648145814,6.3433685,-4.2759705,1.1126556,1.0105438,-0.1191864,-1.7805939
1515648145918,5.1254272,-4.0414734,1.1676941,0.6342468,-0.28962708,-0.8490143
1515648146020,7.3698883,-6.3266296,1.1150513,0.09301758,-0.34521484,0.3440094
1515648146123,9.67897,-7.441681,0.41156006,-0.9759979,-0.08680725,1.7337341
1515648146232,9.379868,-2.3976135,1.7515411,-0.27044678,1.0506134,1.9713745
1515648146336,9.245865,-3.8979034,-0.0047912598,-0.12750244,-0.2639618,1.180893
1515648146437,9.399002,-2.6488495,1.0887299,-0.31015015,0.25587463,1.223053
1515648146539,11.07637,-3.0891266,0.1268158,-0.35168457,0.4440155,0.17723083
1515648146646,13.663025,-6.826721,1.1844482,-0.26617432,-0.21203613,-0.21003723
1515648146747,12.890137,-3.0293121,1.6773682,0.68556213,-0.740448,-1.0005035
1515648146849,9.47319,-5.469986,1.6582336,1.1082764,-0.43989563,-2.2100372
1515648146952,7.097107,-4.445862,0.75852966,1.0893555,-0.40934753,-2.001114
1515648147057,4.811966,-4.228119,0.42352295,0.48336792,-0.2181549,-1.2466888
1515648147161,7.9585266,-6.6185455,1.0289154,-0.65589905,-0.22242737,0.34461975
1515648147268,8.511276,-5.2737885,2.5651093,-0.98638916,-0.7612152,2.3397217
1515648147370,10.217346,-1.6103668,-0.2536316,0.27993774,1.3261108,1.7129669
1515648147471,8.355743,-3.000595,0.42591858,0.16020203,0.5839081,0.8675232
1515648147573,7.9465637,-2.6201477,-0.122039795,0.06736755,0.34017944,0.95487976
1515648147675,10.394424,-3.0460663,-0.20817566,-0.2582245,0.10499573,0.7502289
1515648147780,13.962128,-5.5417786,-0.21774292,-0.14399719,-0.16622925,-0.07992554
1515648147883,12.437897,-2.8163452,1.0337067,0.29338074,-0.4979248,-0.77204895
1515648147986,9.769897,-4.8071747,1.4069824,0.6000366,-0.8363495,-2.0658722
1515648148088,7.331604,-4.1156616,1.5122681,0.52856445,-0.19311523,-1.7353821
1515648148190,5.5010986,-4.364502,1.4285126,0.48214722,0.019470215,-1.3529816
1515648148295,5.9485626,-6.175873,0.44984436,-0.18553162,0.10987854,0.084991455
1515648148397,9.911072,-6.4701996,1.7682953,-0.888031,-0.19248962,1.65065
1515648148500,9.98764,-2.0075836,0.0765686,0.7539673,0.29862976,1.1082001
1515648148603,7.6331024,-3.0556335,-0.105285645,-0.20751953,0.33467102,1.0831604
1515648148706,9.322433,-1.8400879,-0.12921143,0.17182922,0.015808105,1.0868225
1515648148807,10.82753,-2.5818634,-0.5647125,-0.87153625,0.619339,0.24565125
1515648148910,13.727631,-5.027313,0.59103394,-0.75364685,-0.02696228,0.0501709
1515648149011,12.057434,-1.5457611,1.1605225,-0.07984924,-0.10513306,-1.0041809
1515648149113,9.841675,-5.099106,2.0554352,0.5206299,-0.1680603,-1.6523132
1515648149215,8.035095,-3.7088776,1.2346954,1.132721,-0.28962708,-1.3065643
1515648149317,6.025131,-3.8069763,0.49531555,0.9592285,-0.17845154,-0.929657
1515648149421,7.207184,-5.242676,-0.35653687,-0.162323,-0.0342865,0.072784424
1515648149523,10.021149,-7.3627167,1.9908295,-1.20018,0.16546631,1.40448
1515648149626,9.18605,-2.3066864,-0.062210083,-0.3083191,0.7684021,0.69403076
1515648149729,6.8315125,-4.0390778,1.9405823,-1.120163,0.68592834,1.1075897
1515648149832,7.824524,-2.6967163,0.73698425,0.13027954,-0.31222534,1.2041016
1515648149935,11.133804,-3.5892334,1.6845398,-0.009597778,-0.4906006,0.7465668
1515648150039,13.447662,-4.113266,-1.0504456,-0.69499207,0.3322296,-0.14956665
1515648150141,12.579071,-1.7658997,1.3471527,0.5572815,-0.5040436,-0.8306885
1515648150243,9.643082,-4.8263245,1.4979095,0.87065125,-0.3983612,-2.0444946
1515648150346,7.0372925,-4.1108704,0.9523468,0.6812897,-0.080703735,-1.6590271
1515648150448,5.4963074,-4.371689,0.90448,0.36058044,-0.064208984,-0.89971924
1515648150551,7.001404,-5.333603,0.75852966,-0.14031982,-0.17538452,0.42036438
1515648150652,11.643478,-8.283951,0.052642822,-0.5722046,-0.43745422,1.1411896
1515648150755,10.231705,-1.5720825,0.7680969,-0.3327484,1.2418213,1.3580475
1515648150855,6.8410797,-2.251648,1.2466583,-0.34375,0.3755951,0.5009918
1515648150957,6.9176483,-2.794815,1.8448639,-0.4543152,0.042678833,1.2493134
1515648151059,10.712662,-2.6656036,0.49771118,0.3037567,-0.27435303,1.1363068
1515648151161,13.873581,-5.458023,0.8805542,-0.41766357,-0.14057922,0.1161499
1515648151262,14.967102,-2.4143524,1.134201,-0.15437317,-0.057495117,-0.5753479
1515648151365,8.671585,-4.680359,-0.9714813,0.1003418,1.2234955,-2.3444214
1515648151466,6.5946198,-3.5270233,2.6368866,-0.34558105,0.40187073,-1.1996613
1515648151570,5.728424,-4.484146,2.4430695,1.7087708,-0.75816345,-0.8282471
1515648151671,7.7742767,-5.950943,0.39482117,1.6318054,-1.1827087,0.48451233
1515648151780,10.72702,-6.7621155,-0.8422699,-0.040145874,-0.3665924,1.0501709
1515648151881,9.011368,-2.280365,1.1892395,-0.7579193,1.2638092,1.8595734
1515648151982,7.0875397,-2.8881378,0.7992096,0.0013885498,0.21617126,0.9066162
