
timestamp,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515648340933,-58.78926,-61.11508,12.148361,1.7655792,2.4580688,1.6787567
1515648341036,78.32666,-64.601425,9.497116,-0.70721436,4.9956207,14.42334
1515648341138,43.688156,3.969696,24.291931,-3.338852,2.551529,1.3055115
1515648341240,19.25505,26.845078,4.9459686,-1.0890045,0.031066895,-3.508133
1515648341346,46.899323,-22.162323,20.394028,7.8681793,-0.037963867,-6.8178253
1515648341448,8.013565,-30.836304,20.068604,3.5493164,-1.7606049,-6.54599
1515648341550,-24.53601,-67.7121,28.153946,0.6647949,0.23510742,10.631058
1515648341652,75.3141,-41.33841,11.75116,-4.2111664,5.4348297,11.015305
1515648341754,21.891937,16.237701,8.633301,-1.0755768,-0.45150757,-0.516098
1515648341856,46.083374,14.615356,37.225143,2.992813,4.148346,-7.312027
1515648341968,45.348785,-51.211197,-1.7228394,5.3935394,-2.525406,-9.010864
1515648342070,-67.59485,-53.718872,-4.936386,1.6782227,4.8343506,1.1546326
1515648342171,54.336212,-54.530045,5.5752716,-0.10429382,3.1141357,13.959702
1515648342273,46.262833,1.7084808,16.759338,-3.5813599,5.896042,3.154007
1515648342375,55.281387,20.231323,48.464233,-1.0609131,-2.947525,-3.02005
1515648342478,77.57771,-43.97769,13.892731,7.264633,1.5246582,-11.84285
1515648342579,-1.1198425,-42.711884,24.555145,3.3660583,-3.4136047,-7.349289
1515648342681,0.24645996,-76.25209,11.820541,3.0966644,0.7134247,12.968262
1515648342782,64.87421,-32.51129,8.027924,-6.449402,7.5618896,9.311584
1515648342883,27.921844,14.591431,4.19223,-1.7120972,5.012726,1.3024597
1515648342986,48.394836,16.268799,53.735626,1.4131165,3.6126099,-4.892975
1515648343088,71.90193,-64.2449,0.057434082,5.7551727,-1.920044,-11.7964325
1515648343190,-23.509476,-66.15437,9.090332,7.4246826,-2.5962677,-6.4806213
1515648343299,51.85965,-78.39844,5.89592,0.104003906,4.965683,16.3824
1515648343400,60.284775,-11.724838,17.09433,-4.162903,5.999283,7.376343
1515648343503,29.283371,30.22853,24.332611,-2.925293,1.8746796,-2.862442
1515648343607,58.047485,-23.277374,5.659027,8.119247,-0.6048279,-8.900284
1515648343708,23.619553,-39.97928,19.903503,3.4680786,-0.16438293,-10.297348
1515648343809,-59.41858,-63.713684,-9.066406,-0.48181152,4.0017242,1.6024017
1515648343910,74.483795,-44.82715,11.40419,-5.224594,2.038391,11.571793
1515648344012,50.390457,8.121246,29.929428,-3.2875366,0.111709595,3.8278046
1515648344120,12.969101,31.10431,31.795822,-2.430481,1.2186127,-3.2851715
1515648344222,78.32666,-41.92943,17.900711,10.204132,1.4403534,-11.553299
1515648344325,-11.562119,-53.345596,15.541382,6.8718414,-0.7532654,-4.166046
1515648344427,-5.7475586,-76.77371,22.552353,-1.6626129,0.3890381,14.368362
1515648344530,51.04608,-51.718475,33.60959,-8.754822,8.03653,8.008591
1515648344633,25.409378,21.487549,5.1302185,-4.162903,2.7225647,1.6634827
1515648344736,36.399612,-1.0121613,39.407394,6.160782,4.1086426,-6.3279114
1515648344843,50.61299,-64.09894,7.3746796,7.9555206,-3.0965729,-10.434799
1515648344945,-56.583084,-53.54898,-6.4749756,4.955551,1.3523865,-3.855713
1515648345047,43.54219,-78.39844,19.436905,1.7277069,6.4549866,17.935242
1515648345150,51.14897,-20.726624,23.633911,-3.8043213,6.7280426,2.9432526
1515648345252,37.74678,33.65027,32.087753,-4.071884,3.0713806,-4.3315887
1515648345357,78.32666,-51.282974,28.409988,11.365402,3.1049652,-10.364532
1515648345459,-4.2017975,-45.296127,10.411179,6.498596,-2.954239,-5.5484467
1515648345561,-60.67241,-75.058075,-0.62213135,-0.3388672,4.4580536,12.249863
1515648345663,70.81081,-71.54062,43.334015,2.5102234,1.9754791,11.045837
1515648345765,42.685562,-4.0989075,1.7515411,-1.5740356,9.081116,1.1326447
1515648345867,41.412582,22.710281,38.05545,-1.17453,1.4849548,-6.503845
1515648345970,63.744797,-53.455658,22.133606,8.651306,-2.050766,-12.374908
1515648346073,-17.151749,-45.12146,28.453049,6.772888,-5.71904,-3.8288422
1515648346177,-24.057434,-65.5107,29.7715,2.643402,-0.7697754,11.168625
1515648346279,69.29376,-46.88736,5.99881,-1.1433716,9.45314,7.944458
1515648346381,25.921448,5.0512543,4.548752,-2.7010956,4.3322144,0.35621643
1515648346482,58.025955,17.022537,39.74478,3.006256,-1.1741638,-7.610733
1515648346585,62.01718,-78.39844,13.942978,9.818069,-1.9658508,-13.696838
1515648346692,-34.51886,-35.291748,15.775879,6.281128,-2.8913116,-1.4788208
1515648346795,10.217346,-72.878204,23.542984,0.52978516,5.856949,12.411133
1515648346899,59.212784,-24.397217,18.948761,-5.2508698,8.692612,5.9249268
1515648347001,37.184464,22.94957,9.107086,-4.705963,4.7140045,-0.229599
1515648347104,38.7063,-3.550949,37.179688,5.348938,1.7714386,-9.954651
1515648347209,23.540588,-38.24449,0.27038574,8.101517,-0.22242737,-7.342575
1515648347311,-42.47499,-46.222153,-9.51387,2.9934235,2.8691711,3.0379333
1515648347413,56.76732,-58.650482,8.683548,-0.291214,2.1275787,11.894333
1515648347515,41.479584,-2.725418,2.7637177,-4.1555786,7.2973785,3.3128357
1515648347618,24.995422,25.78984,25.347168,-2.6803284,1.6443939,-2.3444214
1515648347720,64.85507,-28.441086,22.358536,8.031891,-1.256012,-10.626602
1515648347829,-9.930222,-42.71428,18.324234,4.9054565,-3.52417,-5.5893707
1515648347931,-24.605392,-56.41559,22.755753,2.2017365,0.19294739,9.762405
1515648348033,57.466034,-41.876785,8.439484,-1.4329376,6.269287,9.312805
1515648348134,42.61139,-6.7381897,14.612976,-4.0743256,6.3871765,2.453949
1515648348237,21.379868,23.282166,14.854645,-5.071884,1.2131042,-5.8325043
1515648348339,68.38687,-18.805191,28.204208,8.245697,5.7720337,-8.321182
1515648348441,-4.8095703,-41.532227,0.624527,5.9940186,-0.25663757,-4.530121
1515648348544,-29.331223,-67.515884,7.00618,0.4430542,1.7934265,12.383041
1515648348646,69.389465,-63.081985,8.812759,-0.27471924,5.3206024,10.802719
1515648348747,35.06682,4.78804,0.055038452,-1.9087982,5.1342926,0.7520752
1515648348850,16.433914,17.163712,26.416763,-1.367569,0.26809692,-4.879547
1515648348951,59.81578,-31.76712,25.95256,9.244461,1.1196442,-10.276581
1515648349054,-1.3639069,-37.947784,13.155746,5.2218933,-2.9273682,-5.8080597
1515648349158,-31.267014,-60.85666,17.106293,0.4002838,1.7329559,9.763626
1515648349260,68.45387,-47.93303,19.274185,-2.1861267,6.2601166,9.901062
1515648349362,28.72345,0.050247192,3.6059875,-0.55877686,3.8563385,2.4582367
1515648349464,19.980072,26.294724,30.053848,-3.6717682,1.3811035,-3.5172882
1515648349566,78.26683,-21.901505,31.219162,8.237747,3.7011871,-9.437851
1515648349669,-9.353546,-49.52426,14.548355,7.0160065,-3.8809357,-5.8398285
1515648349771,-12.904495,-78.39844,13.612762,3.1919708,0.86491394,14.114853
1515648349873,67.81499,-55.97769,10.454239,-2.4824066,7.389618,10.778275
1515648349974,29.142181,-2.1320038,6.049057,-1.7994537,3.441574,0.84736633
1515648350077,24.086151,22.344177,30.36731,-0.9985962,1.2961884,-5.009659
1515648350180,68.054276,-25.497925,24.313477,9.962845,4.0292206,-10.468994
1515648350287,-17.517853,-38.48137,15.187241,5.9408875,-4.6658936,-2.2271423
1515648350389,-17.922241,-70.23413,25.84488,1.7924652,-0.25968933,12.664047
1515648350491,68.73622,-61.172516,19.654648,-1.30159,4.8190765,10.179626
1515648350596,28.962723,0.624527,1.7539368,-2.8666534,5.5618896,1.0532227
1515648350701,14.629715,21.937393,25.06482,-1.2460022,0.13735962,-4.3364716
1515648350806,60.770523,-27.972092,29.97728,10.033707,1.5759735,-9.08844
1515648350918,-6.175873,-34.43512,16.118057,4.8712463,-2.6310883,-5.1941376
1515648351021,-22.925629,-51.06044,24.693924,1.0875092,0.052459717,8.952393
1515648351124,50.88817,-58.183884,6.7788696,-4.7585144,6.9400177,11.18512
1515648351226,26.792435,1.2538452,11.191238,-0.5630493,2.6003876,-1.1678925
1515648351333,10.571487,22.411179,19.391434,-1.4390411,-2.3177185,-3.211258
1515648351437,50.009995,-24.933212,30.252457,8.326324,3.6736908,-9.582626
1515648351540,-3.069992,-25.497925,0.22492981,4.8174896,-0.26335144,-2.5069122
1515648351642,-27.639496,-34.86821,-2.0697937,3.1223145,1.6364441,5.764862
1515648351744,15.352356,-40.94838,7.716858,-2.6723785,5.957733,8.900467
1515648351846,37.301712,-1.7730865,13.947769,-3.222168,9.275986,-0.46600342
1515648351949,8.049454,17.455643,7.487137,-3.206894,1.114151,-3.3175354
1515648352053,53.40062,-3.4743805,29.254654,3.782669,5.104355,-11.229538
1515648352155,13.588837,-24.461823,-2.519638,7.171173,1.997467,-7.19046
1515648352257,-26.955154,-63.73044,1.9501495,7.0941925,2.2723541,7.2993774
1515648352358,54.853073,-78.39844,21.671799,-2.0028687,7.4036713,14.690903
1515648352461,42.24768,-7.7838593,-5.8815613,-2.5770874,8.664505,2.2615204
1515648352562,17.479568,29.477188,29.986862,-2.549591,2.6443787,-4.4635315
1515648352664,64.76654,-26.017166,38.69673,8.472931,5.98645,-10.286957
1515648352767,15.94577,-46.423157,8.695511,7.323883,-0.664093,-8.583862
1515648352872,-49.414185,-63.01021,0.021530151,2.9311218,3.9492035,6.3641357
1515648352975,77.76674,-78.39844,18.869797,-1.3412933,4.404907,13.738571
1515648353077,46.72226,-3.4432678,11.038086,-2.5886993,5.8887177,1.5804138
1515648353179,13.928619,22.94957,10.4279175,-3.7322388,2.9082794,-3.545395
1515648353281,44.54718,-18.994232,28.297516,7.7655487,2.90094,-8.514221
1515648353384,24.12204,-35.97609,6.0107727,3.9616547,1.3969879,-8.820251
1515648353486,-62.857056,-62.536423,-27.385864,1.47052,1.371933,2.4527283
1515648353592,73.430954,-78.39844,10.82753,-1.0883942,-0.32138062,16.179596
1515648353695,62.30432,-5.6327057,2.3186493,-0.41583252,1.7195282,4.7801514
1515648353797,16.620544,23.787048,11.595627,-3.7432404,0.6767731,-2.5032501
1515648353899,66.1759,-23.358734,27.416962,6.8907776,3.4287262,-9.611328
1515648354008,4.546356,-36.827927,10.313065,4.830307,-1.5113678,-6.698715
1515648354110,-50.462234,-57.293747,0.15553284,-0.02670288,2.089096,7.0538025
1515648354214,72.39964,-61.201233,10.770096,0.9909973,3.8276367,12.357391
1515648354315,31.13301,-3.3236237,12.411575,-1.4537048,4.18071,0.56941223
1515648354417,13.694122,18.137604,2.009964,-2.3058624,1.529541,-2.1953735
1515648354524,32.5065,-3.603592,40.42195,5.8559723,3.5063171,-7.8960114
1515648354626,32.731415,-40.362137,0.7992096,4.757614,-0.20837402,-8.647385
1515648354727,-38.086563,-35.578888,-11.313263,4.382553,2.1300201,1.3500977
1515648354829,15.505493,-40.77849,10.545166,0.05026245,2.3817139,9.8125
1515648354931,65.72366,-26.79483,28.68277,-5.567917,5.684067,5.547394
1515648355033,14.952744,8.121246,-7.762314,-2.5196686,1.3401794,-1.1025238
1515648355138,23.050064,26.545975,25.631912,-1.6473541,-2.089859,-3.9345245
1515648355243,57.334427,-23.91626,19.176086,6.8278656,-0.043441772,-9.621109
1515648355348,-5.0727844,-26.05066,11.246262,4.4815063,-0.99823,-3.4983673
1515648355454,-20.185852,-45.73642,9.188446,0.27627563,1.8276367,9.177185
1515648355562,55.439316,-38.093735,4.89093,-4.1622925,3.5319672,8.241959
1515648355664,15.507889,4.76651,1.0695953,-1.7163696,2.4647827,0.5168762
1515648355768,0.67477417,24.576675,7.276581,-6.8403473,4.5576324,-0.066482544
1515648355870,71.26305,-20.370102,30.888947,8.653137,0.11903381,-3.9644623
1515648355975,17.539398,-42.039505,11.966507,6.1094666,-1.0721436,-8.375549
1515648356078,-61.823364,-50.132034,-15.172882,0.036209106,2.894226,1.4484558
1515648356179,18.704697,-58.23651,5.235489,-1.7493591,2.5136414,12.794159
1515648356282,49.15097,-4.546356,19.944183,-1.4720306,4.365204,2.2615204
1515648356387,8.164307,18.53241,1.6438751,-4.4573517,2.4800568,-2.574112
1515648356489,18.951157,1.0289154,41.163727,3.9225616,2.7189026,-4.4806366
1515648356592,51.34041,-39.625153,0.8231354,7.211487,2.399414,-8.940598
1515648356695,-34.97589,-39.481567,6.9439697,5.3733826,1.076889,-1.7537079
1515648356798,8.001602,-61.42375,17.199615,0.05392456,1.6828613,12.347
1515648356900,69.712494,-25.95256,27.488754,-3.6485596,4.8636627,5.5706177
1515648357003,11.827728,13.404587,-1.7395782,-3.635727,2.2473145,-0.36398315
1515648357120,43.901123,13.095917,34.940002,3.2188416,1.9540863,-5.0279846
1515648357223,56.200226,-45.494736,-1.0695953,7.1620026,0.43974304,-12.178818
1515648357325,-12.842285,-40.79045,6.6400757,5.3550415,0.7036438,-4.923523
1515648357427,7.199997,-58.894547,20.429916,-2.3419037,2.3358917,12.108765
1515648357530,71.892365,-27.955353,11.174484,-4.0181274,2.7408905,9.030579
1515648357633,18.096924,8.405991,1.2969055,-3.5899048,4.326111,0.85713196
1515648357735,17.934204,28.460236,23.846878,0.016052246,-2.2230225,-3.2686768
1515648357837,68.98747,-28.515274,33.320053,8.934753,0.91867065,-9.387756
1515648357939,-11.46402,-37.90471,18.752548,5.537094,-1.7954254,-5.5301056
1515648358048,-5.871994,-72.753784,21.04248,-1.4763031,1.2332611,12.475891
1515648358151,78.32666,-53.537018,9.030518,-3.7939453,5.5289,9.32991
1515648358253,20.01596,-0.32302856,13.428528,-3.7090302,3.48555,2.4857178
1515648358355,23.779877,23.784653,24.748962,-1.0315857,0.011520386,-2.1397858
1515648358458,62.52446,-23.406586,44.087753,7.776535,3.500824,-8.453735
1515648358559,30.22374,-55.645096,12.715454,6.4149017,0.3383484,-8.635788
1515648358661,-68.99466,-54.7406,-14.581863,-1.2105713,2.9223175,2.0880432
1515648358764,39.838104,-74.912094,3.653839,-0.21057129,1.0915527,14.759323
1515648358869,48.30391,-18.84108,24.169907,-5.581955,5.2191925,4.569397
1515648358972,14.672791,20.138,0.8446655,-1.743866,2.57901,0.5681915
1515648359080,46.554764,-2.8378906,34.226944,5.188278,3.3774261,-6.964432
1515648359182,40.88617,-66.27162,11.796616,6.7362213,-0.43501282,-10.425629
1515648359285,-70.540405,-49.78746,-9.7005005,3.1284332,2.1233063,-1.2308044
1515648359387,30.12085,-65.3456,5.3694916,-1.2453918,2.5478516,13.196106
1515648359489,50.825943,-12.6388855,14.699112,-2.5532684,3.848404,4.4924316
1515648359591,15.115463,21.054443,4.220932,-4.7505646,2.8080902,-0.13368225
1515648359695,28.883759,3.373886,38.71347,6.238373,-0.70440674,-4.733551
1515648359799,75.12506,-58.693542,3.7088776,5.6580353,-0.38858032,-10.268631
1515648359901,-16.620544,-45.078384,-2.560318,6.4906616,-6.87E-04,-5.773239
1515648360006,0.18664551,-60.191452,15.651459,2.0258026,0.66638184,11.502167
1515648360111,47.70331,-37.203613,4.1156616,-6.98085,8.030426,6.541275
1515648360212,18.06102,10.346573,-2.182251,-1.4164276,2.843521,1.8974457
1515648360314,44.468216,22.829926,35.109894,0.447937,1.0518341,-3.6871185
1515648360417,67.03732,-52.898132,10.975876,7.654373,-0.30671692,-10.362717
1515648360521,-6.563507,-31.451263,5.6398773,5.3532257,-3.1167297,-5.496521
1515648360624,-14.021942,-54.08258,22.353745,0.10462952,0.007247925,9.32074
1515648360726,43.549377,-17.42453,-13.964508,-3.068222,5.558838,4.781372
1515648360827,22.557144,2.5411835,9.095123,-4.6399994,5.3022766,0.7019806
1515648360929,6.8410797,16.299911,9.872787,-3.605194,2.863678,-0.7299042
1515648361032,10.54277,-2.8426666,31.697723,7.040436,5.5783844,-3.5710602
1515648361134,31.671402,-19.843674,20.46103,4.4039307,1.2613678,-3.1874237
1515648361236,2.2133636,-10.772491,-8.382065,2.1724243,0.85147095,2.323227
1515648361341,4.926819,-4.2544403,2.1056824,-0.87275696,-0.30795288,-1.1733856
1515648361445,4.409973,6.02034,5.3814545,-3.8623657,-2.1735382,-1.0744324
1515648361548,5.5298157,1.3208313,2.6823578,-2.9442291,0.054901123,0.5743103
1515648361657,0.7298126,2.9527435,3.6849518,-1.1213837,0.13858032,-1.6749115
1515648361762,-1.031311,1.1102753,12.40918,2.1895294,1.5270996,0.5058899
